number,config_item,location,child_incidents,channel,reassignment_count
INC0457183,WZ0068EBCA04AD,Baptist Hospital of Miami,0,Phone,2
INC0463319,Ascom,Baptist Hospital of Miami,0,Self-service,1
INC0391760,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0398347,VNB3C53431 - Laserjet Pro M454DN,South Miami Hospital,0,Phone,2
INC0417506,WZ84A93E79E0D5,Baptist Hospital of Miami,0,Phone,2
INC0416629,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0392223,Hardware Issue,Baptist Health Medical Group,0,Self-service,2
INC0409376,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0409666,30J203600272,Baptist Hospital of Miami,0,Phone,2
INC0417573,Pyxis ES (Medstation/A-System),West Kendall Baptist Hospital,0,Phone,4
INC0430620,Print Server,Homestead Hospital,0,Phone,2
INC0420540,WZBCA166D7FE33,Miami Cancer Institute,0,Phone,2
INC0438690,Hardware Support,Homestead Hospital,0,Phone,2
INC0428428,Ascom,Baptist Hospital of Miami,1,Self-service,0
INC0451389,WZ6C4B90AB68D5,Baptist Hospital of Miami,0,Phone,0
INC0443416,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0430856,6CM9270LFH - Z22N G2,Baptist Hospital of Miami,1,Phone,2
INC0431823,Hardware Support,BHSF Corporate,0,Self-service,0
INC0451693,IMAC - Install/Move/Add/Change,BHSF Corporate,0,Walk-in,0
INC0462889,IMAC - Install/Move/Add/Change,BHSF Corporate,0,Walk-in,0
INC0426644,Active Directory,Baptist Hospital of Miami,0,Phone,4
INC0395434,Cerner Millennium,Baptist Hospital of Miami,0,Phone,2
INC0434229,WZ002B67839F69,Baptist Hospital of Miami,1,Phone,0
INC0400635,PL852NT500339 - PLL2210MW,Baptist Hospital of Miami,0,Self-service,1
INC0459642,Cerner Millennium,Baptist Outpatient Services,0,Phone,2
INC0422801,Hardware Support,Baptist Hospital of Miami,0,Email,0
INC0447927,Hardware Issue,Baptist Hospital of Miami,0,Self-service,1
INC0401696,18J192502997,Baptist Hospital of Miami,0,Phone,0
INC0408796,WPC8D9D213938C,BHSF Corporate,0,Phone,1
INC0456362,WZC8D9D214C12E,Baptist Hospital of Miami,0,Phone,2
INC0451575,WZ5405DB111809,Baptist Hospital of Miami,0,Self-service,1
INC0425563,Outlook,BHSF Corporate,0,Phone,2
INC0442459,Provider - Hardware Support,Baptist Hospital of Miami,0,Self-service,1
INC0435896,WZF875A4592E11,Baptist Hospital of Miami,0,Phone,0
INC0424278,Hardware Support,Baptist Hospital of Miami,0,Phone,1
INC0455305,Hardware Issue,Baptist Hospital of Miami,0,Walk-in,0
INC0445492,Telecom Request Or Issue,Baptist Hospital of Miami,0,Phone,2
INC0456158,Hardware Issue,Baptist Hospital of Miami,0,Walk-in,0
INC0408983,CNC4330259 - E22i,Miami Cancer Institute,0,Self-service,1
INC0457464,Hardware Support,Baptist Hospital of Miami,0,Self-service,0
INC0406273,WZ8C8CAA6835C7,Miami Cancer Institute,0,Phone,2
INC0435637,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0391401,Hardware Issue,Baptist Hospital of Miami,0,Self-service,1
INC0436572,WZB11992EFA8D1,BHSF Corporate,0,Self-service,2
INC0448749,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0415423,Ascom,Baptist Hospital of Miami,1,Self-service,0
INC0450358,WZF875A43B1239,Baptist Hospital of Miami,1,Phone,3
INC0442889,Hardware Issue,BHSF Corporate,0,Phone,2
INC0413448,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0433395,WZ80E82CE4CC4D,Baptist Health Medical Group,0,Walk-in,0
INC0462042,Hardware Issue,Miami Cancer Institute,0,Self-service,1
INC0398520,Cerner Ancillary Documentation,Baptist Hospital of Miami,0,Phone,1
INC0433146,VPN,BHSF Corporate,0,Phone,3
INC0433270,Hardware Issue,Baptist Hospital of Miami,0,Self-service,1
INC0405999,Syngo Workflow (RIS),Miami Cancer Institute,0,Phone,1
INC0412750,Print Server,Doctors Hospital,0,Phone,2
INC0463904,WZF875A4592710,Baptist Health Medical Group,0,Phone,6
INC0455806,Telecom Request Or Issue,Baptist Hospital of Miami,1,Phone,4
INC0404274,Active Directory,Baptist Hospital of Miami,0,Walk-in,3
INC0445786,VNB3S08339,Baptist Hospital of Miami,0,Phone,3
INC0434993,Hardware Issue,Miami Cancer Institute,0,Phone,1
INC0418533,Hardware Issue,Doctors Hospital,0,Phone,3
INC0402579,WZF875A424B06A,Baptist Hospital of Miami,1,Phone,2
INC0439809,50J214309334 - ZD410,Miami Cancer Institute,0,Walk-in,0
INC0462437,WZ84A93E84A645,BHSF Corporate,0,Self-service,2
INC0423902,Cerner - PowerInsight,Baptist Hospital of Miami,0,Phone,4
INC0444764,Hardware Support,Baptist Health Medical Group,0,Self-service,2
INC0460939,Hardware Issue,Miami Cancer Institute,0,Self-service,1
INC0457142,CNK4470G67 - E221,BHSF Corporate,0,Self-service,2
INC0397405,WZC8D9D21B264B,Baptist Health Medical Group,0,Self-service,1
INC0447968,Hardware Support,Baptist Hospital of Miami,0,Self-service,1
INC0395013,WZC4346B516A76,Baptist Outpatient Services,0,Walk-in,0
INC0432025,Imprivata OneSign Baptist,Baptist Hospital of Miami,0,Phone,0
INC0432840,Hardware Support,Baptist Hospital of Miami,0,Self-service,0
INC0456396,WZ10E7C63A6F77,Baptist Hospital of Miami,0,Phone,1
INC0399039,printserver,Baptist Hospital of Miami,0,Walk-in,0
INC0427375,Hardware Issue,Miami Cancer Institute,0,Self-service,1
INC0413812,6CM8411HZJ - Z22N G2,Baptist Hospital of Miami,0,Self-service,2
INC0449304,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0411235,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0459814,50J214309331 - ZD410,Miami Cancer Institute,0,Self-service,1
INC0437207,Hardware Support,Miami Cancer Institute,0,Phone,4
INC0439388,Hardware Support,Baptist Hospital of Miami,0,Chat,0
INC0400188,WZECB1D760EA5A,Miami Cancer Institute,0,Self-service,0
INC0446021,WZ10E7C6286D5B,Baptist Health Medical Group,0,Self-service,2
INC0399234,VNB3S07276,Baptist Hospital of Miami,0,Phone,1
INC0449306,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0435890,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0438985,Hardware Issue,Miami Cancer Institute,0,Phone,2
INC0431989,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0416939,Hardware Issue,Baptist Hospital of Miami / Tower / 2nd Floor,0,Self-service,1
INC0450393,CNC5300TBR - E22i,Baptist Hospital of Miami,0,Phone,2
INC0406476,Hardware Issue,Baptist Health Medical Group,1,Self-service,4
INC0446656,Telecom Request Or Issue,Baptist Hospital of Miami,1,Phone,4
INC0451628,NPIE83E86,Baptist Hospital of Miami,0,Self-service,1
INC0434661,WZ10E7C624F21D,BHSF Corporate,0,Phone,2
INC0397172,WZE86A64B2D20B,Baptist Health Medical Group,0,Self-service,1
INC0397851,WZC8D9D216D0EE,Miami Cancer Institute,0,Self-service,3
INC0423017,Cerner Millennium,Baptist Outpatient Services,0,Phone,2
INC0462595,Spectralink Hardware,Homestead Hospital,0,Phone,0
INC0463221,Telecom Request Or Issue,Baptist Hospital of Miami,0,Phone,3
INC0437959,WZFC5796B5AA69,Baptist Outpatient Services,0,Self-service,2
INC0409250,Dragon - Hardware Issue,Baptist Hospital of Miami,0,Walk-in,0
INC0401586,WZ3C52826C0C1B,Baptist Health Medical Group,0,Phone,6
INC0440091,WZ186024A3E8A2,Baptist Health Medical Group Cardiology Galloway,0,Self-service,5
INC0426905,Ascom,Baptist Hospital of Miami,0,Self-service,0
INC0444426,Citrix,,2,Phone,2
INC0432633,Hardware Issue,Baptist Health Medical Group,0,Self-service,1
INC0460231,WZ6C4B90A80D17,Baptist Health Medical Group,0,Self-service,2
INC0413819,Outlook,Baptist Health Medical Group,0,Phone,1
INC0392133,WZ38F3ABB5B89C,BHSF Corporate,0,Phone,5
INC0462826,Print Server,Miami Cancer Institute,0,Phone,1
INC0424683,Outlook,Baptist Hospital of Miami,0,Phone,1
INC0462554,Hardware Issue,BHSF Corporate,1,Phone,1
INC0400657,WZ10604B8EECC0,Baptist Hospital of Miami,1,Phone,0
INC0444136,Hardware Issue,Baptist Health Medical Group,0,Phone,1
INC0432987,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0391654,printserver,BHSF Corporate,0,Self-service,2
INC0436277,WZE86A64CA022D,BHSF Corporate,1,Phone,0
INC0439945,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0414158,WZ0068EBCA39A3,BHSF Corporate,0,Phone,0
INC0394016,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0407548,WZ607D09333555,BHSF Corporate,0,Self-service,1
INC0412470,WZ9C2DCD10F2FD,Baptist Hospital of Miami,0,Self-service,0
INC0410637,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0410292,Hardware Issue,Baptist Outpatient Services,0,Self-service,2
INC0433694,PACS IntelliSpace Radiology,Homestead Hospital,0,Phone,0
INC0417376,Hardware Issue,Baptist Hospital of Miami,0,Self-service,1
INC0456826,D9N225100175 - ZD621,Miami Cancer Institute,0,Self-service,1
INC0462019,Ascom,Baptist Hospital of Miami,0,Self-service,2
INC0429435,CNC5050573 - EliteDisplay E221i,Baptist Hospital of Miami,0,Phone,2
INC0431433,NPI04D2B9,Baptist Hospital of Miami,0,Walk-in,0
INC0393059,WZC8D9D2147010,Mariners Hospital,0,Phone,2
INC0447489,WZC8D9D2034CFD,BHSF Corporate,0,Phone,3
INC0408907,WZ5405DB113421,Baptist Hospital of Miami,1,Phone,1
INC0444423,Cerner PowerChart Acute Case Management,Baptist Hospital of Miami,0,Phone,2
INC0436493,VNB3M79820,,0,Virtual Agent,1
INC0437580,PACS IntelliSpace Radiology,Baptist Outpatient Services,0,Phone,2
INC0407991,CNC4210GJD - E221,Baptist Hospital of Miami,0,Phone,3
INC0447365,WZ6C4B90AB63A6,Baptist Hospital of Miami,0,Walk-in,0
INC0435802,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0439072,Ascom,Baptist Hospital of Miami,1,Self-service,0
INC0443958,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0399325,Outlook,Baptist Hospital of Miami,0,Phone,2
INC0411085,WZCA79BD5F85B1,Baptist Hospital of Miami,1,Phone,0
INC0461770,Hardware Issue,Baptist Outpatient Services,0,Phone,2
INC0413071,WZ0068EBCA3078,Baptist Hospital of Miami,1,Phone,1
INC0456517,CNK448042J - E22i,Baptist Hospital of Miami,0,Phone,1
INC0449574,Ascom,Baptist Hospital of Miami,0,Self-service,0
INC0402794,Pyxis ES (Medstation/A-System),Baptist Outpatient Services,0,Phone,2
INC0438656,PL841NT500492 - PLL2210MW,Baptist Hospital of Miami,1,Phone,1
INC0424371,NPICCB734,Baptist Health Medical Group,0,Phone,3
INC0406151,WZA1CBCF9B4976,Miami Cancer Institute,0,Phone,2
INC0404646,Cerner Millennium,Baptist Hospital of Miami,0,Phone,2
INC0462385,Hardware Support,Baptist Outpatient Services,0,Virtual Agent,0
INC0436565,Provider - Hardware Support,Baptist Outpatient Services,0,Self-service,2
INC0394803,Hardware Issue,Baptist Hospital of Miami,0,Walk-in,0
INC0447355,WZ0068EBCDFC0C,BHSF Corporate,0,Phone,2
INC0460012,Hardware Support,Baptist Health Medical Group,0,Walk-in,0
INC0444981,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0450749,WZ9C7BEF4E5896,Baptist Health Medical Group,0,Self-service,1
INC0420932,Hardware Issue,Doctors Hospital,0,Phone,2
INC0430648,Hardware Support,Baptist Hospital of Miami,0,Phone,2
INC0413433,Hardware Issue,Baptist Hospital of Miami,0,Phone,3
INC0406864,Optum CAC,Baptist Health South Florida,0,Phone,2
INC0396055,Outlook,Baptist Hospital of Miami,0,Phone,2
INC0447884,Hardware Issue,Baptist Hospital of Miami,0,Self-service,1
INC0444663,Cerner Millennium,Baptist Hospital of Miami,0,Phone,2
INC0462819,Hardware Move,,0,,0
INC0463272,WZC8D9D21A11DA,Baptist Hospital of Miami,0,Phone,2
INC0445406,Cerner Millennium,South Miami Hospital,0,Phone,2
INC0397875,WZ9C2DCD1A6512,Baptist Hospital of Miami,0,Phone,1
INC0428598,WZ6C4B902FB90A,,0,Walk-in,0
INC0427707,WZC4346B780140,BHSF Corporate,0,Self-service,0
INC0427541,WZ98FA9B6EBF15,Baptist Hospital of Miami,0,Walk-in,0
INC0457061,PHBCQ4W0CZ - M612DN,Baptist Hospital of Miami,0,Phone,1
INC0397197,WZ54E1ADF1301E,Miami Cancer Institute,1,Phone,2
INC0411654,Hardware Support,Baptist Hospital of Miami,0,Self-service,0
INC0447305,WZC4776C0F9D70,Miami Cancer Institute,0,Walk-in,0
INC0446775,WZ0068EBCA318B,Miami Cancer Institute,0,Phone,2
INC0414109,WZB1DED763ABE9,Baptist Hospital of Miami,0,Phone,1
INC0405695,WZ8C8CAA6847D9,Miami Cancer Institute,0,Self-service,1
INC0434589,Cerner FirstNet,Baptist Outpatient Services,0,Phone,2
INC0399267,NPIC3FCA4,Baptist Hospital of Miami,0,Self-service,2
INC0392606,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0428314,Hardware Lost/Stolen,Baptist Hospital of Miami,2,Walk-in,0
INC0460831,Ascom,Baptist Hospital of Miami,0,Self-service,2
INC0413338,6CM6411MWP - Z22n,Baptist Hospital of Miami,1,Phone,2
INC0400492,WZ002324C50A60,Baptist Hospital of Miami,0,Self-service,0
INC0444457,Network File Share,Baptist Hospital of Miami,0,Phone,5
INC0408170,Hardware Issue,Baptist Hospital of Miami,0,Walk-in,0
INC0415435,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0403881,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0394148,Outlook,Doctors Hospital,0,Phone,2
INC0426152,WZ0068EBCA2E4A,Baptist Hospital of Miami,0,Phone,1
INC0457995,WZ0068EBCA2B5F,Miami Cancer Institute,0,Self-service,1
INC0456221,WZ0068EBCA0ADA,Baptist Hospital of Miami,0,Self-service,1
INC0418733,Active Directory,Baptist Hospital of Miami,0,Phone,4
INC0392899,Teams,Baptist Hospital of Miami,0,Phone,2
INC0450702,WZDDCF5DC27A27,Baptist Hospital of Miami,1,Phone,0
INC0402270,WZC8D9D21D6A73,Baptist Hospital of Miami,0,Phone,1
INC0411070,PRINT1,Baptist Hospital of Miami,0,Walk-in,0
INC0459924,WZ3C52826DC647,Baptist Sleep Center at Galloway,0,Self-service,1
INC0426404,6CM9032N9H - Z22N G2,Miami Cancer Institute,0,Self-service,1
INC0410783,Hardware Issue,Baptist Hospital of Miami,0,Walk-in,0
INC0433917,Hardware Issue,Miami Cancer Institute,0,Phone,2
INC0445482,Telecom Request Or Issue,BHSF Corporate,1,Self-service,4
INC0418495,Hardware Issue,Baptist Outpatient Services,0,Walk-in,0
INC0445362,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0457769,CNBCN2425H,Baptist Hospital of Miami,0,Self-service,2
INC0394014,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0393980,WZ84A93E835080,Baptist Hospital of Miami,0,Phone,13
INC0425710,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0442580,Cerner Millennium,Baptist Hospital of Miami,0,Phone,2
INC0440071,WZ6C02E06CA083,Miami Cancer Institute,0,Self-service,0
INC0404871,6CM9022XWJ - Z22N G2,Baptist Hospital of Miami,1,Phone,2
INC0446738,Ascom,BHSF Corporate,0,Self-service,0
INC0434495,Hardware Support,Baptist Hospital of Miami,0,Self-service,1
INC0447341,Hardware Support,BHSF Corporate,0,Self-service,0
INC0449735,Hardware Issue,Baptist Hospital of Miami,0,Phone,1
INC0419610,Hardware Issue,Baptist Health Enterprises,0,Phone,2
INC0463784,Cerner FetaLink,Baptist Hospital of Miami,0,Phone,1
INC0449370,WZF875A43AFA78,Baptist Hospital of Miami,0,Phone,1
INC0425255,WZC4346B780140,BHSF Corporate,0,Self-service,0
INC0427578,WZ0068EBCDF038,Baptist Health Medical Group,0,Walk-in,0
INC0452062,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0444158,PL838NT502151 - PLL2210MW,Baptist Hospital of Miami,0,Self-service,1
INC0438959,Hardware Issue,Baptist Health Medical Group,0,Phone,1
INC0394876,Provider - Hardware Support,BHSF Corporate,0,Chat,1
INC0436591,EMS Enterprise Scheduling,Baptist Hospital of Miami,0,Self-service,2
INC0451941,Hardware Support,Baptist Health Medical Group,0,Virtual Agent,0
INC0446973,IMAC - Install/Move/Add/Change,BHSF Corporate,0,Walk-in,0
INC0406578,NPI208735,BHSF Corporate,0,Walk-in,0
INC0449504,NPI8285BB,Baptist Hospital of Miami,0,Phone,1
INC0457074,Provider - Application Issue,Miami Cancer Institute,0,Chat,1
INC0416560,Cerner Millennium,Baptist Hospital of Miami,0,Phone,2
INC0432918,6CM8411HRF - Z22N G2,Baptist Hospital of Miami,0,Phone,2
INC0459643,Pyxis ES (Medstation/A-System),West Kendall Baptist Hospital,0,Phone,2
INC0457346,CNBCM842BS,Baptist Hospital of Miami,0,Phone,5
INC0398569,Hardware Support,Baptist Hospital of Miami,0,Self-service,0
INC0437040,Hardware Support,Baptist Hospital of Miami,0,Self-service,1
INC0414179,WZ98FA9B6EB3B6,Miami Cancer Institute,0,Phone,2
INC0434157,WZ8C8CAA6835B3,Miami Cancer Institute,0,Walk-in,0
INC0433576,6CM9022XJY - Z22N G2,Baptist Hospital of Miami / Tower / 4th Floor,1,Phone,3
INC0409442,Telecom Request Or Issue,Baptist Hospital of Miami,1,Phone,2
INC0415206,Ascom,Baptist Hospital of Miami,1,Self-service,0
INC0435764,Outlook,Doctors Hospital,0,Phone,6
INC0399662,Hardware Issue,Miami Cancer Institute,0,Phone,1
INC0414759,Midas Care Management,Baptist Health Medical Group,0,Phone,2
INC0406137,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0463223,Hardware Support,Baptist Health South Florida,0,Self-service,0
INC0413078,Ascom,Baptist Hospital of Miami,1,Self-service,0
INC0446276,Cerner PowerChart Acute Case Management,Baptist Hospital of Miami,0,Phone,3
INC0447892,6CM91807SK - Z22N G2,Baptist Hospital of Miami,0,Self-service,1
INC0433720,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0448205,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0414862,Hardware Issue,Baptist Hospital of Miami,0,Phone,3
INC0400357,JNQZXP3 - 24,Baptist Hospital of Miami,1,Phone,0
INC0416093,WZ98FA9B6EB20C,BHSF Corporate,1,Self-service,2
INC0437117,Hardware Support,Baptist Hospital of Miami,0,Self-service,0
INC0412490,WZ80E82CE54E37,Baptist Hospital of Miami,0,Phone,1
INC0447773,Hardware Support,BHSF Corporate,0,Self-service,0
INC0414553,WZC8D9D2033448,Baptist Hospital of Miami,0,Phone,2
INC0431040,CNK448042T - E22i,Baptist Hospital of Miami,1,Phone,1
INC0431401,WPC8D9D210162C,Baptist Hospital of Miami / MCVI / 2nd Floor,1,Phone,3
INC0444101,JK40VG24B0080 - PXN2490MW,Baptist Hospital of Miami,1,Phone,0
INC0393198,WZ6C02E06C52D9,West Kendall Baptist Hospital,0,Phone,4
INC0438890,Hardware Support,Miami Cancer Institute,0,Self-service,2
INC0400960,WZFAD6240FD053,Miami Cancer Institute,0,Self-service,1
INC0457352,Soarian Financials,Baptist Outpatient Services,0,Phone,2
INC0418732,ED Call Tracking,Doctors Hospital,0,Phone,2
INC0413254,WZC8D9D21B60C6,Baptist Outpatient Services,0,Phone,3
INC0436859,Imprivata OneSign Baptist,Baptist Hospital of Miami,0,Phone,2
INC0414131,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0420956,Cerner Millennium,Baptist Outpatient Services,0,Phone,2
INC0425496,WZ8753656EC61A,,0,Email,1
INC0415833,Ascom,BHSF Corporate,1,Self-service,0
INC0420723,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0423408,Imprivata Access,Baptist Hospital of Miami,0,Walk-in,0
INC0400261,WZC4346B780F60,Miami Cancer Institute,0,Self-service,0
INC0393195,6CM1220MJK -  E22 G4,Baptist Hospital of Miami,0,Phone,2
INC0415628,Hardware Issue,Miami Cancer Institute / Main / 3rd Floor,0,Self-service,1
INC0407771,Hardware Support,BHSF Corporate,0,Self-service,0
INC0458630,Hardware Issue,BHSF Corporate,0,Walk-in,0
INC0458301,Hardware Support,Baptist Hospital of Miami,0,Self-service,0
INC0438808,WZ5405DB111B59,BHSF Corporate,0,Phone,1
INC0412129,3186558 - S-M0P-KBP-0-0000,Baptist Hospital of Miami,0,Phone,1
INC0437631,VPN,BHSF Corporate,0,Phone,2
INC0416606,Hardware Issue,Baptist Hospital of Miami,0,Self-service,1
INC0435371,WZDC4A3E87B5FE,BHSF Corporate,0,Phone,4
INC0444825,WZ0068EBCA38B4,BHSF Corporate,0,Self-service,0
INC0391556,6CM62405SB - Z22n,Baptist Hospital of Miami,0,Phone,1
INC0430550,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0409331,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0425432,IMAC - Install/Move/Add/Change,Baptist Hospital of Miami,0,Walk-in,0
INC0461056,MFA,Miami Cancer Institute,0,Chat,0
INC0415887,Hardware Support,Baptist Outpatient Services,0,Self-service,0
INC0404918,Outlook,Baptist Hospital of Miami,0,Phone,4
INC0450287,WZ38F3AB9522DD,Baptist Hospital of Miami,1,Phone,2
INC0436898,Pineapple Connect - Intranet,,0,Phone,1
INC0411389,Hardware Issue,Baptist Hospital of Miami,0,Phone,2
INC0405497,Ascom,Baptist Hospital of Miami,1,Self-service,2
INC0448532,WZ84A93E81D914,Baptist Hospital of Miami,0,Self-service,1
INC0419711,Cerner PowerChart Acute Case Management,Baptist Hospital of Miami,0,Phone,2
INC0419566,Provider - Tier 2 Issue,Baptist Health Medical Group,0,Walk-in,0
INC0411292,Ascom,Baptist Hospital of Miami,1,Walk-in,2
INC0441186,Hardware Support,Miami Cancer Institute,0,Self-service,1
INC0412201,Outlook,Miami Cancer Institute,0,Chat,0
INC0451183,CNCCC7K0K1,Baptist Outpatient Services,0,Self-service,2
